fire_name,county,cost,burnt_acres,startDate,finishDate,latitude,longitude,injuries,destroyedStructures,threatenedStructures,airtankers,dozers,fireEngines,firePersonnel,fireCrews,helicopters,waterTenders,meanTemp,maxTemp,minTemp,dewPoint,avgHumidity,maxHumidity,minHumidity,fire,maxWind
Pines Fire  Incident Information: ,Los Angeles,,200,7/17/15 21:30,8/4/15 08:15,33.56018403,-118.0963072,,,,,,,,,,,72,90,55,59,63,96,34,1,27
Kerkhoff Fire Incident Information: ,Fresno,,60,7/18/15 16:31,7/22/15 10:00,36.2213236,-119.9075258,,,,,,,,,,,82,99,68,54,37,68,15,1,24
McCabe Fire Incident Information: ,Merced,,1333,7/18/15 22:27,7/21/15 07:15,37.11243351,-120.6535092,,,,,1,2,13,,,,82,100,64,52,40,69,11,1,37
Betabel Fire Incident Information: ,San Benito,,25,7/20/15 13:23,7/20/15 15:30,36.14977134,-120.5110055,,,,,,,,,,,82,93,72,61,49,75,26,1,14
Triple Fire Incident Information: ,Tulare,,430,7/21/15 12:35,7/26/15 10:30,33.90360707,-118.8660137,,,,,,,,,,,,88,61,,,,,1,0
Dorris Fire Incident Information: ,Siskiyou,,24,7/21/15 17:00,7/22/15 17:00,42.0000979,-121.8917549,,,,,,3,49,2,,1,70,88,52,48,50,83,21,1,35
Baxter Fire Incident Information: ,Placer,,26,7/22/15 18:17,7/22/15 19:50,38.9309784,-121.155337,,,,,,,,,,,75,86,64,45,35,56,15,1,23
Kyburz Fire Incident Information: ,El Dorado,,75,7/23/15 14:00,7/29/15 14:15,38.57502125,-120.4793041,,,,,,,,,,,72,88,55,37,34,59,12,1,16
3-11 Fire Incident Information: ,Modoc,,116,7/23/15 16:40,7/26/15 10:10,34.1243448,-121.3277022,,,,,,,,,,,,,,,,,,1,0
3-12 Fire Incident Information: ,Modoc,,77,7/23/15 17:30,7/25/15 22:00,41.0501634,-121.3991468,,,,,,,,,,,,,,,,,,1,0
Park Fire Incident Information: ,San Diego,,25,7/24/15 12:43,7/25/15 16:05,35.69714874,-117.4796029,,,,,,,,,,,,100,64,,,,,1,0
Cutca Fire Incident Information: ,San Diego,,167,7/24/15 16:18,7/26/15 06:45,33.3562609,-116.8648209,,,,,,,,,,,,90,59,,,,,1,0
Queen Fire Incident Information: ,Humboldt,,158,7/24/15 23:00,8/1/15 21:45,40.17416664,-123.8665844,2,,,,5,10,57,,,,57,70,48,54,84,100,56,1,24
Lowell Fire Incident Information: ,Nevada,,2304,7/25/15 14:37,8/12/15 19:15,39.16108236,-120.6454781,6,3,54,,,1,27,,,3,75,88,64,39,28,43,18,1,14
Willow Fire Incident Information: ,Madera,,5702,7/25/15 14:30,8/13/15 10:30,37.2626407,-119.5111213,,,,,,,,,,,82,97,66,45,34,52,15,1,35
Sullivan Fire Incident Information: ,Stanislaus,,40,7/28/15 12:10,7/28/15 15:00,38.03350324,-118.6919518,,,,,,,,,,,63,81,46,25,25,46,12,1,19
Buck Fire Incident Information: ,Humboldt,,16,7/28/15 17:19,7/31/15 19:00,41.32543458,-124.1011236,,,,,,,,,,,66,84,50,52,69,96,29,1,29
Swedes Fire Incident Information: ,Butte,,400,7/29/15 11:25,8/3/15 17:00,39.4463809,-121.387897,,16,,,,,8,,,,86,102,70,37,18,33,11,1,19
Rocky Fire Incident Information: ,Lake,,69438,7/29/15 15:29,8/14/15 18:15,38.8863538,-122.4762475,,104,,,14,24,227,6,,8,73,97,52,54,57,93,20,1,26
Mallard Fire Incident Information: ,Shasta,,75,7/29/15 16:30,7/31/15 18:40,39.3658532,-118.755913,2,1,,,,4,40,1,,4,72,97,48,25,17,35,7,1,13
China Fire Incident Information: ,Shasta,,2,7/29/15 17:55,8/1/15 19:00,40.4873741,-122.4249491,2,6,,,1,20,120,3,2,5,75,102,50,36,29,62,8,1,13
Big Creek Fire Incident Information: ,Tuolumne,,204,7/29/15 16:30,8/4/15 18:00,37.8242968,-120.1709282,,,,,1,9,115,5,,2,99,108,88,52,21,33,15,1,19
Cabin Fire Incident Information: ,Tulare,,6980,7/19/15 08:00,9/5/15 18:00,36.3127167,-118.3220313,,,,,,,,,,,,,,,,,,1,0
Vasco Fire Incident Information: ,Contra Costa,,195,7/30/15 11:18,7/30/15 16:00,37.78751136,-122.0951663,,,,,,,,,,,70,81,59,57,76,97,54,1,29
Sprig Fire Incident Information: ,Shasta,,90,7/30/15 12:57,7/31/15 18:30,40.4987836,-122.1991023,,,,,,,,,,,91,111,72,45,21,48,6,1,23
Advance Fire Incident Information: ,Tulare,,86,7/30/15 12:40,8/5/15 17:45,34.52537591,-118.1726073,4,,,,,10,150,6,,1,,88,61,,,,,1,0
Mendocino Lightning Fires Incident Information: ,Mendocino,,6,7/30/15 13:36,8/3/15 08:55,39.4370365,-123.3848913,,,,,,,,,,,82,106,59,50,45,72,18,1,27
Humboldt Lightning Fires Incident Information: ,Humboldt,,4883,7/30/15 16:02,8/19/15 19:15,40.2892409,-123.649959,14,7,,,8,57,1392,39,10,10,64,75,54,57,82,100,53,1,27
Fork Complex Incident Information: ,Trinity,,36503,7/30/15 21:30,8/24/15 10:00,39.81149277,-123.2163031,,,,,,,,,,,,,,,,,,1,0
Frog Fire Incident Information: ,Modoc,,4863,7/30/15 17:45,7/31/15 20:00,34.13817232,-119.3038561,,,,,,,,,,,73,82,66,63,71,87,54,1,23
River Complex Incident Information: ,Trinity,,77081,7/30/15 22:30,7/31/15 20:25,40.2328627,-123.3692953,,,,,,,,,,,,61,54,,,,,1,0
Creek Fire Incident Information: ,Merced,,1450,7/31/15 21:37,8/1/15 19:00,37.056069,-121.1137544,,,,,,,,,,,72,81,63,63,82,100,54,1,40
Mad River Complex Incident Information: ,Trinity,,,7/30/15 16:00,8/1/15 15:25,40.3504526,-123.4130619,,,,,,,,,,,75,100,54,39,31,54,11,1,14
White Fire Incident Information: ,Santa Barbara,,52,8/1/15 14:32,12/31/69 16:00,34.69218667,-120.3387779,,,,,,,,,,,70,84,57,55,69,94,35,1,27
Fern Fire Incident Information: ,Shasta,,75,8/2/15 03:00,8/4/15 18:00,40.6854038,-122.0316554,,,,,,,,,,,84,95,73,57,45,59,18,1,14
Chorro Fire Incident Information: ,Ventura,,282,8/2/15 13:15,8/12/15 08:00,34.09263617,-118.8124498,,,,,,,,,,,,88,61,,,,,1,0
Scales Fire Incident Information: ,San Bernardino,,65,8/1/15 13:04,8/5/15 09:00,34.3117,-117.475,,,,,,,,,,,75,88,64,64,73,100,40,1,29
South Complex Incident Information: ,Trinity,,29416,7/30/15 16:00,8/3/15 14:00,40.521352,-123.2738924,,,,,,,,,,,75,100,54,39,31,54,11,1,14
Point Fire Incident Information: ,Shasta,,59,8/3/15 14:28,8/4/15 08:15,40.3886263,-122.4068191,,,,,,2,,,,1,73,91,55,48,49,82,21,1,13
Francis Fire Incident Information: ,Yuba,,30,8/3/15 18:07,8/5/15 07:30,39.3308535,-121.1920121,,,,,,,,,,,73,88,63,54,48,72,29,1,16
Gasquet Complex Incident Information: ,Del Norte,,30361,7/31/15 21:00,8/4/15 09:00,41.8452575,-123.9663174,,,,,,,,,,,61,68,54,57,95,100,73,1,16
Mendocino National Forest Lightning Complex Incident Information: ,Mendocino,,227,7/30/15 14:00,8/7/15 21:00,39.6030447,-122.8275434,,,,,,,,,,,82,106,59,50,45,72,18,1,27
Dodge Fire Incident Information: ,Lassen,,10570,8/3/15 14:15,8/4/15 10:37,33.7244229,-117.7780346,,,,,,,,,,,75,90,61,63,70,100,33,1,26
Nickowitz Fire Incident Information: ,Del Norte,,7509,8/1/15 23:23,11/9/15 12:00,41.3009016,-123.5417933,,,,,,,,,,,64,70,59,57,86,96,70,1,24
36 Fire Incident Information: ,Tehama,,110,8/8/15 14:55,8/9/15 20:30,40.3367533,-121.9156668,,2,,,,,,,,,79,91,64,54,46,73,20,1,19
De Luz Fire Incident Information: ,San Diego,,55,8/9/15 08:22,8/10/15 15:05,33.4405073,-117.3242591,,,,,,,,,,,68,82,54,57,70,93,44,1,26
Jerusalem Fire Incident Information: ,Lake,,25118,8/9/15 15:34,8/25/15 06:45,38.8199005,-122.4958127,,27,0,,,,,,,,64,81,50,54,75,100,39,1,24
Anza Fire Incident Information: ,Riverside,,543,8/10/15 11:44,8/15/15 17:30,33.7475532,-116.9684866,,,,,,,,,,,66,84,52,57,72,97,42,1,24
Mark Fire Incident Information: ,Calaveras,,114,8/13/15 16:15,8/18/15 07:15,38.0586087,-120.5520745,,,,,,5,20,,,,79,93,64,54,52,78,26,1,34
Horno Fire Incident Information: ,San Diego,,1850,8/13/15 13:03,8/18/15 19:00,33.2295467,-117.3811366,,,,,,,,,,,73,81,68,64,73,87,56,1,16
Rustic Fire Incident Information: ,Ventura,,186,8/14/15 15:22,8/16/15 12:00,34.80070838,-117.1050421,,,,,,,,,,,93,109,79,37,15,23,8,1,37
Walker Fire Incident Information: ,Mono,,3676,8/14/15 21:31,8/23/15 17:45,38.6942142,-118.7081382,,,,,,,,,,,,,,,,,,1,0
Tulloch Fire Incident Information: ,Tuolumne,,112,8/15/15 16:11,8/16/15 19:20,37.8853364,-120.5953192,,,,,,,,,,,93,100,81,48,24,37,16,1,23
Warm Fire Incident Information: ,Los Angeles,,300,8/16/15 15:30,8/16/15 20:00,34.4495517,-118.1985197,,,,,,,,,,,,88,63,,,,,1,0
Cuesta Fire Incident Information: ,San Luis Obispo,,2446,8/16/15 18:13,8/28/15 18:15,35.3292499,-120.7400729,1,1,0,,3,23,692,26,3,8,,59,52,,,,,1,0
Lincoln Fire Incident Information: ,Los Angeles,,374,8/16/15 13:30,8/20/15 08:10,34.73082988,-118.7383143,,,,,,,,,,,,88,63,,,,,1,0
Horse Fire Incident Information: ,Humboldt,,146,8/18/15 18:30,8/29/15 07:00,41.07321593,-123.7547425,,,,,,,45,,,,55,59,52,54,96,100,87,1,14
Tesla Fire Incident Information: ,Alameda,,2700,8/19/15 14:45,8/22/15 18:30,37.73673937,-121.8340255,,,,,,5,18,,,1,72,82,61,54,56,78,34,1,29
Flat Fire  Incident Information: ,Kern,,167,8/20/15 15:57,8/21/15 18:45,35.6198791,-118.7341992,,,,,,,,,,,84,99,70,48,34,51,16,1,26
Prairie Fire Incident Information: ,Siskiyou,,69,8/20/15 16:00,8/22/15 18:00,39.61075922,-121.5667043,,,,,,,,,,,72,86,57,55,57,85,32,1,19
Peterson Fire Incident Information: ,Lake,,215,8/22/15 17:30,8/27/15 15:15,39.27361983,-123.2089673,,,,,,4,,,,,73,90,55,55,60,93,26,1,27
Summit Fire Incident Information: ,San Bernardino,,55,8/23/15 12:25,9/11/15 15:00,34.235128,-116.910749,,,,,,,,,,,,91,61,,,,,1,0
Grade Fire Incident Information: ,Lake,,22,8/24/15 12:12,8/25/15 18:30,39.07156068,-122.7219267,,,,,,,,,,,72,84,57,55,67,93,40,1,23
Democrat Fire Incident Information: ,Trinity,,128,8/25/15 14:08,8/29/15 18:45,40.42165521,-123.00763,,,,,,,,,,,73,95,52,41,38,67,13,1,14
Kramer Fire  Incident Information: ,Lassen,,30,8/29/15 16:06,8/30/15 08:00,41.1247635,-121.1913384,,,,,,,,,,,,,,,,,,1,0
Olive Fire Incident Information: ,Butte,,72,9/2/15 13:18,9/3/15 19:35,35.15442497,-117.2754277,,1,,4,3,14,190,5,3,5,75,91,63,34,26,62,10,1,29
Elk Fire Incident Information: ,Lake,,673,9/2/15 14:57,9/8/15 19:28,38.79968245,-123.1361541,,,,,1,10,270,4,,6,66,82,52,54,68,96,39,1,23
Apple Fire Incident Information: ,Sacramento,,110,9/3/15 12:12,9/3/15 14:30,38.5290306,-121.3350068,,,,2,2,11,,1,2,4,68,77,59,48,52,82,31,1,23
Oak Fire Incident Information: ,Tuolumne,,108,9/8/15 13:23,9/15/15 19:15,38.20003125,-120.0228596,1,3,,,,3,59,3,,,57,84,32,18,25,44,8,1,10
Browns Fire Incident Information: ,Trinity,,35,9/8/15 15:56,9/10/15 17:05,40.30765398,-123.4313605,,,,,,,,,,,,63,55,,,,,1,0
Antelope Fire Incident Information: ,Kern,,45,9/9/15 11:45,9/15/15 19:10,35.1074666,-118.439529,,,,,,,,,,,84,99,72,55,41,78,21,1,50
Center Fire Incident Information: ,Lassen,,40,9/9/15 14:12,9/10/15 07:49,40.3974735,-120.5075559,,,,,,,,,,,,82,43,,,,,1,0
Creek Fire Incident Information: ,Fresno,,170,9/9/15 14:30,9/11/15 19:17,36.6812705,-119.1805702,,,,,,,,,,,88,102,70,46,29,47,11,1,23
Pacheco Fire Incident Information: ,Santa Clara,,215,9/9/15 15:58,9/10/15 18:50,37.056069,-121.1137544,,,,,,,,,,,81,104,57,41,31,64,11,1,35
Tenaya Fire Incident Information: ,Mariposa,,415,9/7/15 21:23,9/11/15 11:00,37.8651011,-119.5383294,,,,,,,,,,,54,81,28,10,22,45,7,1,19
Lumpkin Fire Incident Information: ,Butte,,1042,9/11/15 14:15,9/17/15 19:30,37.38173787,-118.8465622,1,,,,12,35,613,20,2,6,79,100,55,34,29,51,7,1,29
Walker Fire Incident Information: ,Shasta,,109,9/11/15 15:08,9/13/15 10:15,38.65160053,-120.6202784,,,,,,2,45,2,,1,88,99,79,39,20,28,12,1,19
Tassajara Fire Incident Information: ,Monterey,,1086,9/19/15 15:00,9/27/15 18:15,36.4015801,-121.580779,1,21,,,,,55,,,,73,99,50,45,43,72,8,1,23
Laureles Fire Incident Information: ,Monterey,,95,9/19/15 15:25,9/21/15 18:20,36.5696373,-121.7556029,,,,,,,,,,,73,99,50,45,43,72,8,1,23
McCourtney Fire Incident Information: ,Nevada,,30,9/22/15 07:00,9/21/15 14:36,38.69231689,-122.355074,,,,,,,,,,,61,70,50,54,80,100,59,1,39
Munjar Fire Incident Information: ,Butte,,104,10/2/15 14:38,10/2/15 17:50,35.51547379,-121.5053034,,,,,,,,,,,,59,52,,,,,1,0
Rough Fire  Incident Information: ,Fresno,,151623,7/31/15 19:00,11/9/15 12:00,36.95897662,-119.4113542,,,,,,,,,,,91,106,79,57,39,58,19,1,34
Meridian Fire Incident Information: ,Butte,,860,10/3/15 21:15,10/4/15 18:40,39.8214763,-121.9241364,,,,,3,18,102,2,,2,68,81,55,43,36,51,23,1,37
King Fire  Incident Information: ,Tulare,,36,10/9/15 18:30,10/13/15 15:55,35.61393283,-118.0945762,,,,,,,,,,,,86,48,,,,,1,0
Military Fire Incident Information: ,Siskiyou,,58,10/10/15 12:00,10/10/15 18:45,39.40708133,-123.5546322,,,,,,,,,,,68,84,52,52,57,89,25,1,24
Cienega Fire Incident Information: ,San Benito,,670,10/12/15 16:00,10/16/15 18:00,36.707491,-121.3283263,3,,,,3,4,108,2,,4,73,99,52,54,61,100,18,1,23
Gibraltar Fire Incident Information: ,Santa Barbara,,21,10/29/15 05:30,11/9/15 12:00,33.84384259,-120.2866131,,,,,,,,,,,,,,,,,,1,0
Potrero Fire Incident Information: ,Ventura,,50,11/7/15 01:45,11/7/15 16:45,34.144908,-118.920425,,,,,,,,,,,,70,48,,,,,1,0
Banister Fire Incident Information: ,Ventura,,29,11/11/15 17:40,11/12/15 18:00,33.94716774,-116.9475928,,,,,,,,,,,52,75,30,27,49,93,9,1,21
Solimar Fire Incident Information: ,Ventura,,1388,12/25/15 22:42,12/29/15 10:00,33.65497251,-118.2026849,,,,,,,,,,,46,57,37,30,50,89,24,1,21
Gorman Fire Incident Information: ,Los Angeles,,,4/19/16 13:09,4/19/16 15:30,34.7954824,-118.8519237,,,,,,,,,,,,72,48,,,,,1,0
Taglio Fire Incident Information: ,Merced,,30,4/24/16 11:10,4/24/16 15:30,37.4829047,-120.6677869,,,,,,,,,,,61,73,48,46,63,89,36,1,26
Hills Fire Incident Information: ,Fresno,,151,4/28/16 17:45,4/29/16 17:15,36.88116586,-119.5701171,,,,,,,,,,,61,70,50,45,62,86,37,1,23
Casitas Fire Incident Information: ,Ventura,,50,4/28/16 19:00,4/30/16 07:00,34.3532515,-119.3058137,,,,,,,,,,,57,68,46,45,60,77,42,1,34
Shedd Fire Incident Information: ,San Luis Obispo,,150,5/10/16 16:11,5/10/16 18:45,35.661367,-120.603669,,,,,,,,,,,,54,46,,,,,1,0
Bryson Fire Incident Information: ,Monterey,,25,5/12/16 14:13,5/12/16 20:45,35.8378102,-121.0381764,,,,,,,,,,,,54,46,,,,,1,0
Edison Fire Incident Information: ,Ventura,,20,5/12/16 14:13,5/13/16 22:30,34.2372617,-118.3516113,,,,,,,,,,,,73,52,,,,,1,0
Avocado Fire Incident Information: ,Fresno,,132,5/15/16 16:38,5/17/16 19:10,36.67004801,-119.5361184,,,,,,,,,,,70,82,55,48,52,86,18,1,32
Athens Fire Incident Information: ,Placer,,169,5/17/16 15:06,5/19/16 18:00,37.93651013,-119.6381603,,,,,,,,,,,52,63,43,30,50,76,29,1,23
Roberts Fire Incident Information: ,San Luis Obispo,,3712,5/18/16 14:27,5/20/16 18:00,35.7986114,-120.74353,,,,,,,,,,,,54,46,,,,,1,0
Mill Fire Incident Information: ,Siskiyou,,56,5/19/16 15:37,5/21/16 19:00,40.62369867,-123.1579126,,,,,,,,,,,54,66,41,36,50,81,32,1,24
Metz Fire Incident Information: ,Monterey,,3876,5/22/16 15:27,5/25/16 18:15,36.3997403,-121.252804,1,,,,,5,22,,,,55,70,45,48,74,100,40,1,35
Wheatland Fire Incident Information: ,Los Angeles,,156,5/23/16 14:15,5/25/16 18:45,34.2726564,-118.3537744,,,,,,,,,,,,77,54,,,,,1,0
DeWolf Fire Incident Information: ,Fresno,,278,5/25/16 01:03,5/25/16 08:00,36.8808485,-119.647682,,,,,,,,,,,66,79,55,48,55,77,33,1,27
Fiddler Fire Incident Information: ,Shasta,,11,5/25/16 16:51,5/25/16 20:00,37.90332303,-118.9515435,,,,,,,,,,,45,54,36,36,77,100,44,1,23
Dunstone Fire Incident Information: ,Butte,,91,5/27/16 13:43,5/27/16 17:00,39.3349431,-121.4920192,,,,,,,,,,,66,81,54,46,50,82,21,1,16
70 Fire Incident Information: ,Butte,,30,5/29/16 16:51,5/29/16 19:53,34.15992649,-121.3746694,,,,2,1,9,42,1,1,2,,,,,,,,1,0
Tulloch Fire Incident Information: ,Tuolumne,,85,5/30/16 15:10,6/1/16 19:45,37.97156216,-120.0260843,,,,,,6,,3,,,54,75,34,32,46,82,19,1,16
Walker Fire Incident Information: ,Kern,,43,5/30/16 17:57,6/4/16 17:00,35.65488602,-118.6597309,,,,,,,,,,,82,97,68,43,30,44,15,1,26
Pala Fire Incident Information: ,San Diego,,70,5/31/16 13:48,6/7/16 06:45,33.424483,-117.0888587,3,7,,,,,250,,,,,73,50,,,,,1,0
Chimney Fire Incident Information: ,Tulare,,,6/1/16 15:35,6/19/16 18:00,33.7217617,-117.7800353,,,,,,,,,,,70,81,59,57,75,90,50,1,26
Aukum Fire Incident Information: ,El Dorado,,25,6/3/16 12:41,6/4/16 15:30,37.34788687,-121.0185883,,,,,,,,,,,73,100,48,50,55,100,10,1,35
Hidden Fire Incident Information: ,San Benito,,30,6/3/16 17:39,6/3/16 17:30,36.7673188,-121.4110958,,,,,,,,,,,73,100,48,50,55,100,10,1,35
Clay Fire Incident Information: ,Sacramento,,32,6/3/16 16:57,6/3/16 19:55,38.5290306,-121.3350068,,,,,,,,,,,81,95,66,41,25,37,12,1,14
Temecula Fire Incident Information: ,Riverside,,139,6/4/16 11:40,6/7/16 18:15,33.75404908,-117.0417,1,,,,,,,,,,72,91,54,57,63,97,33,1,27
Old Fire Incident Information: ,Los Angeles,,,6/4/16 16:09,6/13/16 12:30,33.47946795,-118.8472265,,,,,,,,,,,79,90,68,43,28,44,19,1,19
Soda Fire Incident Information: ,San Luis Obispo,,,6/4/16 17:46,6/19/16 08:30,35.61605295,-120.2273747,,,,,,,,,,,79,99,61,36,35,60,9,1,34
Coleman Fire Incident Information: ,Monterey,,2520,6/4/16 14:33,6/20/16 08:30,35.28951522,-121.3474962,,,,,,,,,,,,55,48,,,,,1,0
Coe Fire Incident Information: ,Stanislaus,,120,6/7/16 16:30,6/9/16 17:10,35.19074577,-119.2697133,,,,,,,,,,,88,100,73,46,27,37,16,1,24
Hoag Fire Incident Information: ,Tehama,,80,6/11/16 14:30,6/11/16 16:15,40.62798281,-121.8498854,,,,,,,,,,,79,91,66,30,18,30,4,1,39
Keswick Fire Incident Information: ,Shasta,,24,6/11/16 16:02,6/12/16 15:00,40.37996391,-121.0277865,,,,,,,,,,,,77,41,,,,,1,0
Old Fire Incident Information: ,San Benito,,83,6/12/16 12:45,6/12/16 15:45,36.65120263,-121.065066,,,,,,,,,,,63,72,54,55,81,100,57,1,35
Pony Fire Incident Information: ,Siskiyou,,2860,6/7/16 02:45,11/8/16 10:15,40.58819846,-121.4670894,,,,,,,,,,,,,,,,,,1,0
Cheyenne Fire Incident Information: ,Calaveras,,83,6/15/16 12:46,6/16/16 10:00,34.53206842,-119.9327826,1,5,,,,,,,,,61,72,48,43,61,87,26,1,29
Sherpa Fire Incident Information: ,Santa Barbara,,7474,6/15/16 15:21,7/12/16 14:30,34.4358294,-119.8276389,,,,,,,,,,,61,72,48,43,61,87,26,1,29
King Fire  Incident Information: ,San Benito,,237,6/17/16 14:30,6/20/16 06:00,36.0944281,-120.4315947,,4,,,,,,,,,72,90,57,46,41,69,20,1,29
Camanche Fire Incident Information: ,Amador,,210,6/17/16 14:54,6/21/16 18:30,38.53908652,-120.9250108,,,,,,,,,,,64,75,54,48,58,77,38,1,23
Border Fire Incident Information: ,San Diego,,7609,6/19/16 11:03,6/30/16 18:30,34.32602759,-120.5284207,,16,,,,,78,,,,68,91,46,46,54,94,22,1,26
Arroyo Fire Incident Information: ,Monterey,,70,6/18/16 16:47,6/20/16 18:15,36.2800378,-121.3265435,,,,,,,,,,,63,66,55,52,76,100,52,1,26
San Gabriel Complex (Formerly Fish & Reservoir Fires) Incident Information: ,Los Angeles,,5399,6/20/16 13:59,11/8/16 10:15,34.1336186,-117.9075627,,,,,,,,,,,84,109,61,48,31,64,10,1,27
Coal Fire Incident Information: ,Butte,,112,6/20/16 16:38,6/20/16 19:50,39.6248755,-121.5935162,,,,,,,,,,,75,95,57,41,31,59,7,1,13
Paskenta Fire Incident Information: ,Tehama,,43,6/21/16 10:26,6/21/16 13:00,40.55195399,-122.1769582,,,,,,,,,,,82,100,66,48,36,68,5,1,19
Moore Fire Incident Information: ,Placer,,88,6/21/16 12:24,6/21/16 15:45,35.09203869,-118.8167592,,,,,,,,,,,86,100,72,45,32,53,10,1,21
70 Fire Incident Information: ,Butte,,49,6/21/16 15:09,6/21/16 16:30,35.19496663,-118.9259617,,,,,,,,,,,86,100,72,45,32,53,10,1,21
Erskine Fire Incident Information: ,Kern,,48019,6/23/16 15:51,7/11/16 09:40,35.6078943,-118.464807,,,,,,,,,,,81,97,66,36,26,42,9,1,24
Lowe Fire Incident Information: ,Monterey,,52,6/23/16 17:57,6/24/16 18:20,36.2127439,-121.1260287,,,,,,,,,,,,57,48,,,,,1,0
Marina Fire Incident Information: ,Mono,,650,6/25/16 06:30,7/9/16 08:30,37.8869652,-119.0906643,,,,,,,,,,,61,88,36,27,32,68,9,1,14
Grant Fire Incident Information: ,Alameda,,211,6/25/16 16:11,6/26/16 07:00,37.7457619,-121.6582839,,,,,,,,,,,81,99,61,45,37,63,10,1,29
Dinosaur Fire Incident Information: ,Merced,,1246,6/25/16 23:45,6/26/16 18:50,37.056069,-121.1137544,,,,,,,,,,,72,93,52,52,57,94,26,1,34
Laguna Fire Incident Information: ,Orange,,47,6/26/16 13:10,6/29/16 18:30,33.78049315,-117.7197672,,,,,,,,,,,75,93,57,63,68,93,39,1,29
Creek Fire Incident Information: ,Yolo,,277,6/26/16 15:45,6/27/16 06:15,38.73433,-122.142141,,,,,,,,,,,70,88,52,54,67,96,37,1,27
Reservoir Fire Incident Information: ,Lake,,215,6/26/16 16:00,6/28/16 20:00,39.1192096,-122.5401025,,0,0,,7,25,350,14,2,2,75,99,54,43,40,72,8,1,24
Frazier Fire Incident Information: ,San Luis Obispo,,86,6/27/16 12:07,6/29/16 17:00,35.46062347,-120.1589003,,,,,,,,,,,84,109,61,43,33,56,9,1,34
Campo Fire Incident Information: ,Calaveras,,33,6/27/16 18:00,6/30/16 07:00,36.5338507,-119.6624786,,,,,,,,,,,90,106,72,50,21,29,12,1,32
Trailhead Fire Incident Information: ,El Dorado,,5646,6/28/16 13:55,7/18/16 09:50,38.9171495,-121.0132496,3,,602,,,,,,,,86,99,73,46,27,41,12,1,14
Rancho Fire Incident Information: ,Amador,,372,6/28/16 19:02,6/29/16 07:30,38.3528544,-120.9327694,,,,,,,,,,,86,104,70,48,30,53,9,1,19
Colyear Fire Incident Information: ,Tehama,,464,6/30/16 13:32,7/4/16 07:45,39.93004969,-121.9241598,,,,,,,,,,,86,102,72,52,35,61,11,1,19
Pine Fire Incident Information: ,Ventura,,2304,6/30/16 16:55,6/30/16 16:55,34.1326098,-118.9266514,,,,,,,,,,,,84,59,,,,,1,0
Flores Fire Incident Information: ,Tehama,,88,7/1/16 13:54,7/1/16 17:45,40.0858654,-122.2175932,,,,,,,,,,,86,99,75,52,32,44,18,1,19
Deer Fire Incident Information: ,Kern,,1785,7/1/16 14:05,7/11/16 09:40,35.3774321,-118.3708037,3,,,,4,110,1118,29,8,5,86,104,70,46,25,34,14,1,40
Curry Fire Incident Information: ,Fresno,,2944,7/1/16 17:16,7/5/16 07:05,36.51308738,-119.8796569,,,,,5,29,188,12,2,13,90,106,72,50,35,57,12,1,26
Lone Pine Fire Incident Information: ,Inyo,,30,7/1/16 12:56,7/2/16 20:00,36.5952407,-118.1601641,,,,,,,,,,,,,,,,,,1,0
Appaloosa Fire Incident Information: ,Calaveras,,310,7/2/16 14:55,7/8/16 19:32,38.0274138,-120.6109423,,,,,,,,,,,82,99,68,54,42,63,21,1,26
Frame Fire Incident Information: ,Fresno,,145,7/4/16 17:15,7/7/16 19:00,36.56210438,-120.4057287,,,,,,,,,,,82,99,68,54,39,57,21,1,0
Broken Fire Incident Information: ,Madera,,103,7/4/16 11:53,7/6/16 20:00,37.01469293,-119.7822456,,,,,,,,,,,82,99,66,50,37,56,17,1,29
Kuehner Fire Incident Information: ,Ventura,,45,7/1/16 14:00,7/1/16 19:50,34.3144612,-118.6431477,,,,,,,,,,,,84,59,,,,,1,0
Fort Fire Incident Information: ,Kern,,554,7/8/16 11:15,7/10/16 19:37,33.721836,-117.774558,,,,,,,,,,,72,88,57,61,70,96,42,1,29
Fiddler Fire Incident Information: ,Shasta,,441,7/8/16 22:45,7/12/16 07:00,37.54837189,-119.847887,1,1,,,,20,241,10,,5,,,,,,,,1,0
Sage Fire Incident Information: ,Los Angeles,,1109,7/9/16 12:04,7/16/16 12:00,34.54474908,-118.6793167,,,,,,,,,,,,86,61,,,,,1,0
Mercury Fire Incident Information: ,San Benito,,95,7/9/16 12:43,7/10/16 19:30,36.0959455,-120.7004281,,,,,,,,,,,77,97,57,52,51,86,16,1,39
Scott Fire Incident Information: ,Sacramento,,87,7/10/16 15:30,7/11/16 06:35,38.5290306,-121.3350068,,,,,,,,,,,66,81,52,41,46,82,15,1,19
Big Fire Incident Information: ,Fresno,,188,7/11/16 14:30,7/13/16 17:30,36.94494208,-120.0816402,,,,,,,,,,,77,91,61,45,38,60,15,1,26
Shelter Fire Incident Information: ,Ventura,,15,7/11/16 12:58,7/12/16 10:30,33.1050948,-116.6024843,,,,,,,,,,,68,72,64,61,78,87,68,1,23
Pacheco Fire Incident Information: ,Calaveras,,341,7/12/16 13:14,7/16/16 18:30,35.44228538,-120.9906374,,,,,,,,,,,,57,50,,,,,1,0
